"category","type","estimate","lower","upper","x","pcrf","pden","ppop","parea","bound_range","group"
"entertainment","movietheaters",-3313.394009642951,-32486.57396009327,-249.00022068699656,33,0.5,0.5,0.5,0.5,32237.57373940627,"movietheaters-33"
"entertainment","movietheaters",-3504.563840127211,-38523.65773301999,-298.8578276105754,34,0.5,0.5,0.5,0.5,38224.79990540941,"movietheaters-34"
"entertainment","movietheaters",-3547.7357268901105,-39946.55854016243,-303.626167562917,35,0.5,0.5,0.5,0.5,39642.93237259951,"movietheaters-35"
"entertainment","movietheaters",-3603.921292937377,-35015.67382757048,-343.74989819167837,36,0.5,0.5,0.5,0.5,34671.9239293788,"movietheaters-36"
"entertainment","movietheaters",-3663.443636214035,-44088.26524913871,-301.35915127752935,37,0.5,0.5,0.5,0.5,43786.90609786118,"movietheaters-37"
"entertainment","movietheaters",-3994.236821976375,-37708.13381697587,-358.85121620091513,38,0.5,0.5,0.5,0.5,37349.28260077495,"movietheaters-38"
"entertainment","movietheaters",-3781.203504138795,-38254.25115808539,-283.9801633997179,39,0.5,0.5,0.5,0.5,37970.27099468567,"movietheaters-39"
"entertainment","movietheaters",-3941.571171604489,-36555.85022322332,-309.62683521800045,40,0.5,0.5,0.5,0.5,36246.223388005325,"movietheaters-40"
"entertainment","movietheaters",-4064.3094932202616,-44067.6188266503,-395.3931553880583,41,0.5,0.5,0.5,0.5,43672.22567126224,"movietheaters-41"
"entertainment","movietheaters",-4021.431033672666,-37864.262746474276,-354.0231694301289,42,0.5,0.5,0.5,0.5,37510.23957704415,"movietheaters-42"
"entertainment","movietheaters",-4199.8399858453595,-44316.73521166934,-419.5374500977998,43,0.5,0.5,0.5,0.5,43897.19776157154,"movietheaters-43"
"entertainment","movietheaters",-4411.865989623561,-48566.604581703505,-370.8658532180526,44,0.5,0.5,0.5,0.5,48195.73872848545,"movietheaters-44"
"entertainment","movietheaters",-4637.70558083138,-47350.62201461655,-342.3026514817321,45,0.5,0.5,0.5,0.5,47008.31936313482,"movietheaters-45"
"entertainment","movietheaters",-4342.256574190722,-43888.28003125989,-424.44007529948146,46,0.5,0.5,0.5,0.5,43463.83995596041,"movietheaters-46"
"entertainment","movietheaters",-4383.251034294993,-52431.522563523606,-315.1418722685762,47,0.5,0.5,0.5,0.5,52116.38069125503,"movietheaters-47"
"entertainment","movietheaters",-4885.5641113505935,-40163.66143263094,-453.02952103359513,48,0.5,0.5,0.5,0.5,39710.631911597346,"movietheaters-48"
"entertainment","movietheaters",-4263.775488056182,-38777.19486465299,-384.73250750739743,49,0.5,0.5,0.5,0.5,38392.462357145596,"movietheaters-49"
"entertainment","movietheaters",-4492.5786347566245,-49006.76015407182,-422.6952638231474,50,0.5,0.5,0.5,0.5,48584.06489024867,"movietheaters-50"
"hotels","hotels",-36.75299912416337,-1499.0326258966809,706.0232360379952,1,0.5,0.5,0.5,0.5,2205.055861934676,"hotels-1"
"hotels","hotels",-47.813124557971975,-1145.9742523988136,782.6806564622688,2,0.5,0.5,0.5,0.5,1928.6549088610823,"hotels-2"
"hotels","hotels",-71.20364336966043,-1415.181270133207,662.6535800661325,3,0.5,0.5,0.5,0.5,2077.8348501993396,"hotels-3"
"hotels","hotels",-90.555068877504,-2053.6727191821533,687.8715984832465,4,0.5,0.5,0.5,0.5,2741.5443176654,"hotels-4"
"hotels","hotels",-74.88308588201085,-1977.7070297127823,715.6118645910499,5,0.5,0.5,0.5,0.5,2693.318894303832,"hotels-5"
"hotels","hotels",-72.291272755627,-1974.623807843353,630.7469275580117,6,0.5,0.5,0.5,0.5,2605.370735401365,"hotels-6"
"hotels","hotels",-85.263455335172,-1816.0402409055737,736.6727950400075,7,0.5,0.5,0.5,0.5,2552.7130359455814,"hotels-7"
"hotels","hotels",-111.36613693740912,-2201.226398942654,833.9127756717052,8,0.5,0.5,0.5,0.5,3035.1391746143595,"hotels-8"
