"category","type","estimate","lower","upper","x","pcrf","pden","ppop","parea","bound_range","group"
"games","poolhallsbowlingalleys",23.519534808678547,-798.9291249184874,1330.8626064525504,11,0.75,0.5,0.5,0.5,2129.7917313710377,"poolhallsbowlingalleys-11"
"games","poolhallsbowlingalleys",19.102137878654958,-1185.0200459303908,1346.6999868871465,12,0.75,0.5,0.5,0.5,2531.7200328175372,"poolhallsbowlingalleys-12"
"games","poolhallsbowlingalleys",27.33581354488243,-992.0156334656054,1517.6280634346326,13,0.75,0.5,0.5,0.5,2509.643696900238,"poolhallsbowlingalleys-13"
"games","poolhallsbowlingalleys",21.899149402313178,-1218.1956841954889,1312.0955317269327,14,0.75,0.5,0.5,0.5,2530.2912159224215,"poolhallsbowlingalleys-14"
"games","poolhallsbowlingalleys",21.873396976754222,-1019.0746316652389,1316.06111636164,15,0.75,0.5,0.5,0.5,2335.135748026879,"poolhallsbowlingalleys-15"
"games","poolhallsbowlingalleys",23.003254647820693,-950.6789560362644,1303.5243190811673,16,0.75,0.5,0.5,0.5,2254.2032751174315,"poolhallsbowlingalleys-16"
"games","poolhallsbowlingalleys",34.37666477416059,-1163.1371985944274,1447.6487650587096,17,0.75,0.5,0.5,0.5,2610.785963653137,"poolhallsbowlingalleys-17"
"games","poolhallsbowlingalleys",20.13596154113405,-807.2797142053951,1301.8306184655085,18,0.75,0.5,0.5,0.5,2109.1103326709035,"poolhallsbowlingalleys-18"
"games","poolhallsbowlingalleys",28.586224147907235,-850.072487769031,1464.8779294684616,19,0.75,0.5,0.5,0.5,2314.9504172374927,"poolhallsbowlingalleys-19"
"games","poolhallsbowlingalleys",23.208465539897045,-1028.072693554308,1844.9334556197343,20,0.75,0.5,0.5,0.5,2873.0061491740425,"poolhallsbowlingalleys-20"
"games","poolhallsbowlingalleys",10.70328520263677,-1014.603997188326,1471.8297773803067,21,0.75,0.5,0.5,0.5,2486.4337745686325,"poolhallsbowlingalleys-21"
"games","poolhallsbowlingalleys",19.22095236748369,-797.4153917314409,1635.7810165104192,22,0.75,0.5,0.5,0.5,2433.19640824186,"poolhallsbowlingalleys-22"
"games","poolhallsbowlingalleys",31.36693359575534,-985.8523625615536,1469.0259085235818,23,0.75,0.5,0.5,0.5,2454.8782710851356,"poolhallsbowlingalleys-23"
"games","poolhallsbowlingalleys",23.44558341129876,-1023.5904783341425,1372.552983174431,24,0.75,0.5,0.5,0.5,2396.1434615085736,"poolhallsbowlingalleys-24"
"games","poolhallsbowlingalleys",28.818256511310192,-790.7275567027358,1440.4695739876765,25,0.75,0.5,0.5,0.5,2231.1971306904125,"poolhallsbowlingalleys-25"
"games","poolhallsbowlingalleys",24.318635169603244,-671.6619205551335,1227.466358059153,26,0.75,0.5,0.5,0.5,1899.1282786142865,"poolhallsbowlingalleys-26"
"games","poolhallsbowlingalleys",18.739561454343733,-824.9188914055756,1215.7190147802091,27,0.75,0.5,0.5,0.5,2040.6379061857847,"poolhallsbowlingalleys-27"
"games","poolhallsbowlingalleys",25.886979032880184,-997.2373640244429,1427.4391337284685,28,0.75,0.5,0.5,0.5,2424.6764977529115,"poolhallsbowlingalleys-28"
"games","poolhallsbowlingalleys",24.512873967150647,-1146.8408511995467,1231.5505105274713,29,0.75,0.5,0.5,0.5,2378.391361727018,"poolhallsbowlingalleys-29"
"games","poolhallsbowlingalleys",29.486409543685465,-905.5406559595158,1677.8695856981249,30,0.75,0.5,0.5,0.5,2583.4102416576407,"poolhallsbowlingalleys-30"
"games","poolhallsbowlingalleys",22.145957761304214,-883.8503200196828,1477.7335187717347,31,0.75,0.5,0.5,0.5,2361.5838387914173,"poolhallsbowlingalleys-31"
"games","poolhallsbowlingalleys",40.11817551986923,-890.003619846748,1312.9505062732658,32,0.75,0.5,0.5,0.5,2202.954126120014,"poolhallsbowlingalleys-32"
"games","poolhallsbowlingalleys",23.763432253489825,-881.1410888738337,1496.1517623859968,33,0.75,0.5,0.5,0.5,2377.2928512598305,"poolhallsbowlingalleys-33"
"games","poolhallsbowlingalleys",25.562741861246568,-675.37252921922925,1401.403109202509,34,0.75,0.5,0.5,0.5,2076.775638421738,"poolhallsbowlingalleys-34"
"games","poolhallsbowlingalleys",23.63887771415746,-753.8498164339996,1686.5287630029104,35,0.75,0.5,0.5,0.5,2440.37857943691,"poolhallsbowlingalleys-35"
"games","poolhallsbowlingalleys",29.175822526401685,-990.1721043700903,1496.3620303823013,36,0.75,0.5,0.5,0.5,2486.5341347523918,"poolhallsbowlingalleys-36"
"games","poolhallsbowlingalleys",29.89898869786817,-773.4018466083544,1356.1023981302333,37,0.75,0.5,0.5,0.5,2129.5042447385877,"poolhallsbowlingalleys-37"
"games","poolhallsbowlingalleys",21.627827628786605,-971.6512820529279,1161.6328573819112,38,0.75,0.5,0.5,0.5,2133.284139434839,"poolhallsbowlingalleys-38"
"games","poolhallsbowlingalleys",23.68547799692807,-913.7947402132069,1151.8408199452142,39,0.75,0.5,0.5,0.5,2065.635560158421,"poolhallsbowlingalleys-39"
"games","poolhallsbowlingalleys",26.378547087048823,-789.6580255437239,1827.1997507187343,40,0.75,0.5,0.5,0.5,2616.857776262458,"poolhallsbowlingalleys-40"
"games","poolhallsbowlingalleys",19.888543926995233,-844.1571756239398,1558.0892021562486,41,0.75,0.5,0.5,0.5,2402.2463777801886,"poolhallsbowlingalleys-41"
"games","poolhallsbowlingalleys",31.02067624783092,-936.1958985602579,1618.96947473918,42,0.75,0.5,0.5,0.5,2555.1653732994378,"poolhallsbowlingalleys-42"
"games","poolhallsbowlingalleys",23.97253480567152,-924.0889322777565,1265.324291857194,43,0.75,0.5,0.5,0.5,2189.4132241349507,"poolhallsbowlingalleys-43"
"games","poolhallsbowlingalleys",28.11854083074513,-809.3455582517905,1266.5077224912397,44,0.75,0.5,0.5,0.5,2075.85328074303,"poolhallsbowlingalleys-44"
"games","poolhallsbowlingalleys",20.86376759777059,-1169.4685963147806,1305.2253221352612,45,0.75,0.5,0.5,0.5,2474.6939184500416,"poolhallsbowlingalleys-45"
"games","poolhallsbowlingalleys",19.105677585854423,-1069.8343509830802,1659.2394147997813,46,0.75,0.5,0.5,0.5,2729.0737657828613,"poolhallsbowlingalleys-46"
"games","poolhallsbowlingalleys",34.82832291413103,-933.0313666618855,1619.9783824940223,47,0.75,0.5,0.5,0.5,2553.0097491559077,"poolhallsbowlingalleys-47"
"games","poolhallsbowlingalleys",19.869427348126855,-1011.3091271392133,1504.4450215972251,48,0.75,0.5,0.5,0.5,2515.7541487364383,"poolhallsbowlingalleys-48"
"games","poolhallsbowlingalleys",23.94406474755764,-906.8903343497695,1338.3339363464033,49,0.75,0.5,0.5,0.5,2245.224270696173,"poolhallsbowlingalleys-49"
"games","poolhallsbowlingalleys",33.54734058357963,-970.7547453716143,1798.3060012916224,50,0.75,0.5,0.5,0.5,2769.0607466632364,"poolhallsbowlingalleys-50"
"exhibits","museums",-123.81465571989585,-1416.0335111426052,148.95280159130158,1,0.75,0.5,0.5,0.5,1564.9863127339067,"museums-1"
"exhibits","museums",-186.36644351760322,-2445.642941129634,144.1188887738018,2,0.75,0.5,0.5,0.5,2589.7618299034357,"museums-2"
"exhibits","museums",-213.95515666088534,-2933.510250245062,143.69447579106819,3,0.75,0.5,0.5,0.5,3077.20472603613,"museums-3"
"exhibits","museums",-272.0221807122505,-3151.0342306812204,90.65821352955419,4,0.75,0.5,0.5,0.5,3241.6924442107747,"museums-4"
"exhibits","museums",-253.89137814836255,-3146.6821873163144,100.93736883431343,5,0.75,0.5,0.5,0.5,3247.619556150628,"museums-5"
"exhibits","museums",-289.7519714776141,-3583.9865419561847,42.99738206165847,6,0.75,0.5,0.5,0.5,3626.983924017843,"museums-6"
"exhibits","museums",-349.32072854880914,-5495.3403731386225,47.852095815777645,7,0.75,0.5,0.5,0.5,5543.1924689544,"museums-7"
"exhibits","museums",-356.7803269992578,-4364.140725194342,64.17880913432651,8,0.75,0.5,0.5,0.5,4428.319534328669,"museums-8"
"exhibits","museums",-376.39272877951987,-4146.712711517396,33.49147957363471,9,0.75,0.5,0.5,0.5,4180.204191091031,"museums-9"
"exhibits","museums",-376.9424547060374,-4338.051689055308,53.59122535751011,10,0.75,0.5,0.5,0.5,4391.642914412818,"museums-10"
"exhibits","museums",-439.0776647357203,-4813.246956323833,62.36833351578257,11,0.75,0.5,0.5,0.5,4875.615289839616,"museums-11"
"exhibits","museums",-406.1020842141618,-4335.6225526641865,43.987224245675385,12,0.75,0.5,0.5,0.5,4379.6097769098615,"museums-12"
"exhibits","museums",-482.1078769321482,-4722.67241926976,35.000021221157475,13,0.75,0.5,0.5,0.5,4757.672440490917,"museums-13"
"exhibits","museums",-434.34304899954265,-5167.444508487464,79.5202649408509,14,0.75,0.5,0.5,0.5,5246.964773428315,"museums-14"
