"category","type","estimate","lower","upper","x","pcrf","pden","ppop","parea","bound_range","group"
"exhibits","zoosaquariumsgardens",-147.59237495404034,-2184.7617933826855,244.89027111162522,10,0.5,0.5,0.85,0.5,2429.6520644943107,"zoosaquariumsgardens-10"
"exhibits","zoosaquariumsgardens",-132.96034695073348,-2569.217602372296,339.3350270995043,10,0.5,0.5,0.9,0.5,2908.5526294718,"zoosaquariumsgardens-10"
"exhibits","zoosaquariumsgardens",-118.08104011286773,-2323.7529295866825,242.0695785238833,10,0.5,0.5,0.95,0.5,2565.8225081105656,"zoosaquariumsgardens-10"
"entertainment","totartsentertainment",-278.15173336812404,-4792.839522838761,770.2317736609056,10,0.5,0.5,0.1,0.5,5563.0712964996665,"totartsentertainment-10"
"entertainment","totartsentertainment",-309.4279567346614,-5528.466258758848,430.6728938248135,10,0.5,0.5,0.15000000000000002,0.5,5959.139152583662,"totartsentertainment-10"
"entertainment","totartsentertainment",-257.68954700600744,-3989.9108090054606,591.5683963103024,10,0.5,0.5,0.2,0.5,4581.4792053157635,"totartsentertainment-10"
"entertainment","totartsentertainment",-262.8732876299272,-3756.253539477757,447.4070604335747,10,0.5,0.5,0.25,0.5,4203.660599911332,"totartsentertainment-10"
"entertainment","totartsentertainment",-276.71913121693103,-4810.993193214451,464.72237421612147,10,0.5,0.5,0.30000000000000004,0.5,5275.715567430572,"totartsentertainment-10"
"entertainment","totartsentertainment",-256.65448006658494,-3697.664981316525,478.61632562594474,10,0.5,0.5,0.35,0.5,4176.28130694247,"totartsentertainment-10"
"entertainment","totartsentertainment",-259.4854185458365,-3540.8536143421657,452.5236324947801,10,0.5,0.5,0.4,0.5,3993.3772468369457,"totartsentertainment-10"
"entertainment","totartsentertainment",-227.86411865977954,-3594.2278897510423,469.25273083552435,10,0.5,0.5,0.45000000000000007,0.5,4063.4806205865666,"totartsentertainment-10"
"entertainment","totartsentertainment",-233.52799162209735,-4269.098862774597,494.4207563409949,10,0.5,0.5,0.5,0.5,4763.519619115592,"totartsentertainment-10"
"entertainment","totartsentertainment",-239.0003420668324,-3171.5754321808267,448.75106772776485,10,0.5,0.5,0.55,0.5,3620.3264999085914,"totartsentertainment-10"
"entertainment","totartsentertainment",-227.92252320786423,-3109.3289733238307,528.6658327837723,10,0.5,0.5,0.6,0.5,3637.994806107603,"totartsentertainment-10"
