"category","type","estimate","lower","upper","x","pcrf","pden","ppop","parea","bound_range","group"
"entertainment","totartsentertainment",-230.85550421445652,-3836.001219100016,423.4380601050804,10,0.5,0.5,0.5,0.4,4259.439279205097,"totartsentertainment-10"
"entertainment","totartsentertainment",-232.32911211541978,-3174.889067808778,486.7168929779413,10,0.5,0.5,0.5,0.45000000000000007,3661.605960786719,"totartsentertainment-10"
"entertainment","totartsentertainment",-263.21360615372066,-3256.146319302182,428.0353916260413,10,0.5,0.5,0.5,0.5,3684.1817109282233,"totartsentertainment-10"
"entertainment","totartsentertainment",-239.5675346354976,-3819.4683615181134,442.65134214980924,10,0.5,0.5,0.5,0.55,4262.119703667922,"totartsentertainment-10"
"entertainment","totartsentertainment",-254.43941791450737,-3778.737860260095,582.3166425696475,10,0.5,0.5,0.5,0.6,4361.054502829743,"totartsentertainment-10"
"entertainment","totartsentertainment",-308.0855680918595,-5442.733522260481,504.40039532868644,10,0.5,0.5,0.5,0.65,5947.133917589167,"totartsentertainment-10"
"entertainment","totartsentertainment",-292.3226462708551,-4021.877820832541,535.0914662286466,10,0.5,0.5,0.5,0.7000000000000001,4556.969287061188,"totartsentertainment-10"
"entertainment","totartsentertainment",-254.08034122224188,-4343.912433646006,597.4639736723419,10,0.5,0.5,0.5,0.75,4941.376407318348,"totartsentertainment-10"
"entertainment","totartsentertainment",-293.5898666434537,-4632.125259561791,838.7842425419555,10,0.5,0.5,0.5,0.8,5470.9095021037465,"totartsentertainment-10"
"entertainment","totartsentertainment",-320.58803857031614,-4537.088972080096,610.5097438766755,10,0.5,0.5,0.5,0.85,5147.598715956771,"totartsentertainment-10"
"entertainment","totartsentertainment",-368.10291287446927,-5259.165470279,601.114345091888,10,0.5,0.5,0.5,0.9,5860.279815370888,"totartsentertainment-10"
"entertainment","totartsentertainment",-451.07065321425455,-7576.426151795084,827.7847403042288,10,0.5,0.5,0.5,0.95,8404.210892099312,"totartsentertainment-10"
"entertainment","theatricalproductions",-206.35902021707167,-2229.8737543976094,42.341828524758824,10,0.5,0.5,0.5,0.1,2272.2155829223684,"theatricalproductions-10"
"entertainment","theatricalproductions",-204.9657498706714,-2264.2308735552415,34.30340812851856,10,0.5,0.5,0.5,0.15000000000000002,2298.53428168376,"theatricalproductions-10"
"entertainment","theatricalproductions",-216.0810730924781,-2324.185204680496,53.1131304272537,10,0.5,0.5,0.5,0.2,2377.2983351077496,"theatricalproductions-10"
"entertainment","theatricalproductions",-229.207933661207,-2659.1002354774255,50.34025670850859,10,0.5,0.5,0.5,0.25,2709.440492185934,"theatricalproductions-10"
"entertainment","theatricalproductions",-258.7348264667521,-2611.8401448398745,48.7837326289093,10,0.5,0.5,0.5,0.30000000000000004,2660.6238774687836,"theatricalproductions-10"
"entertainment","theatricalproductions",-278.2838116627273,-2997.891179088794,95.91551798424597,10,0.5,0.5,0.5,0.35,3093.80669707304,"theatricalproductions-10"
"entertainment","theatricalproductions",-317.1261988594814,-3164.5162309847587,66.40642270538204,10,0.5,0.5,0.5,0.4,3230.9226536901406,"theatricalproductions-10"
"entertainment","theatricalproductions",-280.62329923565034,-3393.666890333146,74.63836375024093,10,0.5,0.5,0.5,0.45000000000000007,3468.305254083387,"theatricalproductions-10"
"entertainment","theatricalproductions",-313.584267061981,-3428.730612623311,117.87944533366651,10,0.5,0.5,0.5,0.5,3546.6100579569775,"theatricalproductions-10"
"entertainment","theatricalproductions",-308.33204205549623,-3701.7763036549936,54.911305738374,10,0.5,0.5,0.5,0.55,3756.6876093933674,"theatricalproductions-10"
"entertainment","theatricalproductions",-338.7670614266548,-3494.0919676567623,92.68423312082429,10,0.5,0.5,0.5,0.6,3586.776200777587,"theatricalproductions-10"
"entertainment","theatricalproductions",-367.0171278440813,-4024.7605385957327,126.45227791705626,10,0.5,0.5,0.5,0.65,4151.212816512789,"theatricalproductions-10"
"entertainment","theatricalproductions",-395.3706525223487,-5118.574524274954,74.00969338334109,10,0.5,0.5,0.5,0.7000000000000001,5192.584217658295,"theatricalproductions-10"
"entertainment","theatricalproductions",-390.46796863676815,-4554.760003708281,120.6008260355854,10,0.5,0.5,0.5,0.75,4675.360829743867,"theatricalproductions-10"
"entertainment","theatricalproductions",-469.24567871078654,-5117.093436240877,64.67861260564739,10,0.5,0.5,0.5,0.8,5181.772048846525,"theatricalproductions-10"
"entertainment","theatricalproductions",-435.32134400495124,-5399.207809622355,90.32543962380251,10,0.5,0.5,0.5,0.85,5489.5332492461575,"theatricalproductions-10"
"entertainment","theatricalproductions",-551.3288203724494,-7909.710724270498,91.59442239639465,10,0.5,0.5,0.5,0.9,8001.305146666892,"theatricalproductions-10"
"entertainment","theatricalproductions",-583.6914561248219,-8080.218568759317,186.0133082237177,10,0.5,0.5,0.5,0.95,8266.231876983034,"theatricalproductions-10"
"games","poolhallsbowlingalleys",12.781619388678916,-493.2050251001117,770.7855519355076,10,0.5,0.5,0.5,0.1,1263.9905770356193,"poolhallsbowlingalleys-10"
"games","poolhallsbowlingalleys",12.449377658713061,-503.18140306689224,942.089739359204,10,0.5,0.5,0.5,0.15000000000000002,1445.2711424260963,"poolhallsbowlingalleys-10"
"games","poolhallsbowlingalleys",11.84816855674814,-760.4979781865045,1262.7371015635078,10,0.5,0.5,0.5,0.2,2023.2350797500123,"poolhallsbowlingalleys-10"
"games","poolhallsbowlingalleys",14.813593698074351,-640.6875409448679,1382.776503352935,10,0.5,0.5,0.5,0.25,2023.464044297803,"poolhallsbowlingalleys-10"
"games","poolhallsbowlingalleys",10.040675834366708,-759.0783575163093,944.7993550493035,10,0.5,0.5,0.5,0.30000000000000004,1703.877712565613,"poolhallsbowlingalleys-10"
"games","poolhallsbowlingalleys",13.030323886741362,-644.275960172141,833.796661356302,10,0.5,0.5,0.5,0.35,1478.072621528443,"poolhallsbowlingalleys-10"
"games","poolhallsbowlingalleys",9.112414606375896,-1007.971952748708,1142.9042262813264,10,0.5,0.5,0.5,0.4,2150.876179030034,"poolhallsbowlingalleys-10"
"games","poolhallsbowlingalleys",19.49233628932404,-712.945266680463,1161.6033331272943,10,0.5,0.5,0.5,0.45000000000000007,1874.5485998077572,"poolhallsbowlingalleys-10"
"games","poolhallsbowlingalleys",22.644657278137444,-798.1714907984336,1178.6198949994632,10,0.5,0.5,0.5,0.5,1976.791385797897,"poolhallsbowlingalleys-10"
"games","poolhallsbowlingalleys",19.898996649484552,-791.7557660333789,1227.886186687162,10,0.5,0.5,0.5,0.55,2019.641952720541,"poolhallsbowlingalleys-10"
"games","poolhallsbowlingalleys",19.633221530524455,-974.7902076023008,1375.0309274081678,10,0.5,0.5,0.5,0.6,2349.8211350104684,"poolhallsbowlingalleys-10"
