"category","type","estimate","lower","upper","x","pcrf","pden","ppop","parea","bound_range","group"
"entertainment","theatricalproductions",-318.74547734368434,-4134.297402267444,33.97093469156019,10,0.5,0.5,0.5,0.5,4168.268336959005,"theatricalproductions-10"
"entertainment","theatricalproductions",-331.5943659559963,-4255.177480078579,40.604886337934396,10,0.55,0.5,0.5,0.5,4295.7823664165135,"theatricalproductions-10"
"entertainment","theatricalproductions",-313.2865805513611,-3990.1669594332884,88.55942352204669,10,0.6,0.5,0.5,0.5,4078.726382955335,"theatricalproductions-10"
"entertainment","theatricalproductions",-356.256346634676,-4904.139921692941,101.8654031856253,10,0.65,0.5,0.5,0.5,5006.005324878566,"theatricalproductions-10"
"entertainment","theatricalproductions",-345.7070097477598,-4277.883456819904,105.01488668440346,10,0.7000000000000001,0.5,0.5,0.5,4382.898343504307,"theatricalproductions-10"
"entertainment","theatricalproductions",-345.2743217107291,-4246.36683303449,69.95341339306265,10,0.75,0.5,0.5,0.5,4316.320246427553,"theatricalproductions-10"
"entertainment","theatricalproductions",-325.0221472766251,-5194.571431276872,59.04454389801668,10,0.8,0.5,0.5,0.5,5253.615975174889,"theatricalproductions-10"
"entertainment","theatricalproductions",-332.29422267334843,-4212.782146964561,52.53793520863229,10,0.85,0.5,0.5,0.5,4265.320082173193,"theatricalproductions-10"
"entertainment","theatricalproductions",-346.4413477697615,-3911.9231221685664,49.80294283836399,10,0.9,0.5,0.5,0.5,3961.72606500693,"theatricalproductions-10"
"entertainment","theatricalproductions",-344.65597771900036,-4375.926819827116,85.06638120715236,10,0.95,0.5,0.5,0.5,4460.993201034268,"theatricalproductions-10"
"games","poolhallsbowlingalleys",9.265293853803254,-855.6501841681356,1087.0948283581413,10,0.1,0.5,0.5,0.5,1942.745012526277,"poolhallsbowlingalleys-10"
"games","poolhallsbowlingalleys",12.355330563686833,-664.5202012069211,966.502724039946,10,0.15000000000000002,0.5,0.5,0.5,1631.022925246867,"poolhallsbowlingalleys-10"
"games","poolhallsbowlingalleys",17.184129410285927,-813.3153010119406,1101.3634660693342,10,0.2,0.5,0.5,0.5,1914.6787670812748,"poolhallsbowlingalleys-10"
"games","poolhallsbowlingalleys",19.783989585549193,-727.326165437984,1038.7322088515466,10,0.25,0.5,0.5,0.5,1766.0583742895305,"poolhallsbowlingalleys-10"
"games","poolhallsbowlingalleys",20.93701370508696,-871.3512094174177,1380.5215443788793,10,0.30000000000000004,0.5,0.5,0.5,2251.872753796297,"poolhallsbowlingalleys-10"
"games","poolhallsbowlingalleys",8.632808495362342,-736.2376236935986,968.8988770225836,10,0.35,0.5,0.5,0.5,1705.1365007161821,"poolhallsbowlingalleys-10"
"games","poolhallsbowlingalleys",13.554218025585609,-777.92402815141,1040.9321253676762,10,0.4,0.5,0.5,0.5,1818.856153519086,"poolhallsbowlingalleys-10"
"games","poolhallsbowlingalleys",11.167563167726225,-837.1025308291663,990.0519449029591,10,0.45000000000000007,0.5,0.5,0.5,1827.1544757321253,"poolhallsbowlingalleys-10"
"games","poolhallsbowlingalleys",31.467867768912093,-770.4897909348587,1160.1459192134855,10,0.5,0.5,0.5,0.5,1930.635710148344,"poolhallsbowlingalleys-10"
"games","poolhallsbowlingalleys",29.811345644307803,-868.52726151174,1281.2271029431024,10,0.55,0.5,0.5,0.5,2149.7543644548423,"poolhallsbowlingalleys-10"
"games","poolhallsbowlingalleys",18.244508424796003,-1034.5370368811332,1315.429224172328,10,0.6,0.5,0.5,0.5,2349.9662610534615,"poolhallsbowlingalleys-10"
"games","poolhallsbowlingalleys",23.64377233451782,-922.3212075951138,1175.9348281296352,10,0.65,0.5,0.5,0.5,2098.256035724749,"poolhallsbowlingalleys-10"
"games","poolhallsbowlingalleys",15.79379805684092,-890.4847009153725,1325.0683478533751,10,0.7000000000000001,0.5,0.5,0.5,2215.5530487687474,"poolhallsbowlingalleys-10"
"games","poolhallsbowlingalleys",30.39112410946722,-889.4641680484399,1156.090982575861,10,0.75,0.5,0.5,0.5,2045.555150624301,"poolhallsbowlingalleys-10"
"games","poolhallsbowlingalleys",23.06418702150957,-977.0851576784336,1367.2927245498202,10,0.8,0.5,0.5,0.5,2344.377882228254,"poolhallsbowlingalleys-10"
"games","poolhallsbowlingalleys",21.141411605477842,-1101.2870402708543,1670.424431031489,10,0.85,0.5,0.5,0.5,2771.711471302343,"poolhallsbowlingalleys-10"
"games","poolhallsbowlingalleys",26.73498849827076,-1014.4146703823043,1488.765786264619,10,0.9,0.5,0.5,0.5,2503.180456646923,"poolhallsbowlingalleys-10"
"games","poolhallsbowlingalleys",18.12604200527587,-1299.2599361569137,1573.6240831247467,10,0.95,0.5,0.5,0.5,2872.8840192816606,"poolhallsbowlingalleys-10"
"exhibits","museums",-323.4729193095395,-3720.174196052848,60.35259395767654,10,0.1,0.5,0.5,0.5,3780.5267900105246,"museums-10"
"exhibits","museums",-316.58629502722226,-4138.417719556645,9.937294138636267,10,0.15000000000000002,0.5,0.5,0.5,4148.355013695282,"museums-10"
"exhibits","museums",-306.89737525100236,-3482.7523173618238,61.73490982598834,10,0.2,0.5,0.5,0.5,3544.487227187812,"museums-10"
"exhibits","museums",-339.9571470415326,-3961.9296459267316,30.49651858315709,10,0.25,0.5,0.5,0.5,3992.4261645098886,"museums-10"
"exhibits","museums",-325.84039205978627,-4005.0843589199694,18.618485430538247,10,0.30000000000000004,0.5,0.5,0.5,4023.702844350508,"museums-10"
"exhibits","museums",-326.63967007407837,-4405.591291339217,29.32143725650148,10,0.35,0.5,0.5,0.5,4434.912728595718,"museums-10"
"exhibits","museums",-345.4852491470584,-3879.7381800354497,87.41769697694984,10,0.4,0.5,0.5,0.5,3967.1558770123993,"museums-10"
"exhibits","museums",-361.1437809382108,-4366.800981347186,41.53104033969345,10,0.45000000000000007,0.5,0.5,0.5,4408.33202168688,"museums-10"
"exhibits","museums",-374.60089722411806,-3754.6756166011023,53.03482101581353,10,0.5,0.5,0.5,0.5,3807.710437616916,"museums-10"
"exhibits","museums",-313.67046612540787,-3783.261157092228,129.00693422602535,10,0.55,0.5,0.5,0.5,3912.2680913182535,"museums-10"
"exhibits","museums",-343.16590094754866,-3865.8433874268267,74.50775792062007,10,0.6,0.5,0.5,0.5,3940.3511453474466,"museums-10"
"exhibits","museums",-380.92781433622287,-4933.978109033536,64.1171987671867,10,0.65,0.5,0.5,0.5,4998.095307800723,"museums-10"
"exhibits","museums",-397.29345710574574,-4314.938361469238,28.95258959714334,10,0.7000000000000001,0.5,0.5,0.5,4343.890951066382,"museums-10"
