"category","type","estimate","lower","upper","x","pcrf","pden","ppop","parea","bound_range","group"
"exhibits","museums",-409.946943746825,-5488.896950439093,14.081222118794491,16,0.5,0.5,0.5,0.5,5502.978172557888,"museums-16"
"exhibits","museums",-430.0437859001901,-5109.907492776527,48.92418311871078,17,0.5,0.5,0.5,0.5,5158.831675895238,"museums-17"
"exhibits","museums",-412.50318899767296,-4424.271701248547,38.33662784159677,18,0.5,0.5,0.5,0.5,4462.608329090144,"museums-18"
"exhibits","museums",-440.39589576934327,-4479.825460299846,11.024638204217045,19,0.5,0.5,0.5,0.5,4490.850098504063,"museums-19"
"exhibits","museums",-445.71188516811856,-5472.196482434292,13.464324671901021,20,0.5,0.5,0.5,0.5,5485.660807106193,"museums-20"
"exhibits","museums",-488.5030887855329,-5291.472592611417,26.84788285020109,21,0.5,0.5,0.5,0.5,5318.320475461618,"museums-21"
"exhibits","museums",-492.22270522757606,-5668.042531228603,8.820014924061804,22,0.5,0.5,0.5,0.5,5676.862546152665,"museums-22"
"exhibits","museums",-552.7984278849458,-5901.323050177056,10.010281791878064,23,0.5,0.5,0.5,0.5,5911.333331968934,"museums-23"
"exhibits","museums",-498.22268103092654,-6240.03595300598,23.105155977062996,24,0.5,0.5,0.5,0.5,6263.1411089830435,"museums-24"
"exhibits","museums",-519.6500528537044,-5793.000156346516,8.308557387160151,25,0.5,0.5,0.5,0.5,5801.308713733676,"museums-25"
"exhibits","museums",-486.4402443896714,-5352.919336632021,-10.208067192660117,26,0.5,0.5,0.5,0.5,5342.711269439361,"museums-26"
"exhibits","museums",-506.2625245442516,-7458.443607319596,48.52763131946113,27,0.5,0.5,0.5,0.5,7506.9712386390565,"museums-27"
"exhibits","museums",-547.1556401346834,-5993.99491432486,23.762506018301874,28,0.5,0.5,0.5,0.5,6017.757420343161,"museums-28"
"exhibits","museums",-573.2405019880136,-7450.918618599302,1.8939478200662425,29,0.5,0.5,0.5,0.5,7452.8125664193685,"museums-29"
"exhibits","museums",-571.2167523870119,-5850.558857765047,15.601637123630702,30,0.5,0.5,0.5,0.5,5866.160494888678,"museums-30"
"exhibits","museums",-584.9477975764463,-8113.48849960117,8.394309184080795,31,0.5,0.5,0.5,0.5,8121.882808785251,"museums-31"
"exhibits","museums",-587.335133816139,-6683.423500504102,19.560979044177483,32,0.5,0.5,0.5,0.5,6702.9844795482795,"museums-32"
"exhibits","museums",-550.9039380597801,-6430.391227101339,17.006351396997044,33,0.5,0.5,0.5,0.5,6447.397578498336,"museums-33"
"exhibits","museums",-641.5184306955,-7736.387086921364,-15.08734755622894,34,0.5,0.5,0.5,0.5,7721.299739365135,"museums-34"
"exhibits","museums",-679.5943933481303,-6692.824090012288,3.371214338337086,35,0.5,0.5,0.5,0.5,6696.1953043506255,"museums-35"
"exhibits","museums",-594.7399742310453,-6450.234540771823,7.208103746797948,36,0.5,0.5,0.5,0.5,6457.442644518621,"museums-36"
"exhibits","museums",-552.6435267106416,-6807.770124903113,-4.210399197249623,37,0.5,0.5,0.5,0.5,6803.5597257058635,"museums-37"
"exhibits","museums",-647.07653215487,-8112.934704454254,10.833379079508155,38,0.5,0.5,0.5,0.5,8123.7680835337615,"museums-38"
"exhibits","museums",-652.6080824027486,-6676.690349941234,-6.325729193504229,39,0.5,0.5,0.5,0.5,6670.3646207477295,"museums-39"
"exhibits","museums",-649.1166979626538,-7337.006365501082,10.370363037705825,40,0.5,0.5,0.5,0.5,7347.376728538788,"museums-40"
"exhibits","museums",-675.9873232450244,-8450.440130952511,6.533772305265066,41,0.5,0.5,0.5,0.5,8456.973903257776,"museums-41"
"exhibits","museums",-670.6330360158222,-8608.950697906666,-4.420376424516789,42,0.5,0.5,0.5,0.5,8604.530321482149,"museums-42"
"exhibits","museums",-644.981033622297,-7442.360628656215,6.354583123854292,43,0.5,0.5,0.5,0.5,7448.71521178007,"museums-43"
"exhibits","museums",-666.0955409745934,-6461.083596175987,-6.024644038812034,44,0.5,0.5,0.5,0.5,6455.058952137175,"museums-44"
"exhibits","museums",-613.6582058196626,-7998.320128449502,-3.7735315101288043,45,0.5,0.5,0.5,0.5,7994.546596939373,"museums-45"
"exhibits","museums",-730.7776946333698,-7928.430785381794,-0.22150807899496705,46,0.5,0.5,0.5,0.5,7928.209277302799,"museums-46"
"exhibits","museums",-654.11615481025,-8558.643173077346,-1.6649440564889717,47,0.5,0.5,0.5,0.5,8556.978229020857,"museums-47"
"exhibits","museums",-763.2064921800954,-7479.079259468514,3.2248609053927866,48,0.5,0.5,0.5,0.5,7482.304120373907,"museums-48"
"exhibits","museums",-795.4756118387053,-8366.68617141226,-5.384754716763926,49,0.5,0.5,0.5,0.5,8361.301416695496,"museums-49"
"exhibits","museums",-686.4716006189726,-7314.145451052067,-17.167382291956987,50,0.5,0.5,0.5,0.5,7296.97806876011,"museums-50"
"entertainment","movietheaters",-305.99536455485753,-3323.4733011706767,-2.212322672257459,1,0.5,0.5,0.5,0.5,3321.2609784984193,"movietheaters-1"
